subj,trial,condition,target,respond,error,trial_duration_msec,reproduction_duration_msec,fb,fb_true,fb_offset,fb_time,GoodTrial
31,55,FB,6.670652,5.670878,-0.999774,29197,18090,2.4661377,3.335326,-0.8691883,,1
31,56,FB,3.766046,3.563003,-0.2030427,27970,14575,1.1025095,1.883023,-0.7805135,,1
31,57,FB,5.100838,5.712833,0.6119952,29228,20410,3.552987,2.550419,1.002568,,1
31,58,FB,4.340921,4.499949,0.1590281,21252,13614,1.9799347,2.1704605,-0.1905258,,1
31,59,FB,5.97718,5.764109,-0.2130713,28527,17523,2.7497549,2.98859,-0.2388351,,1
31,60,FB,4.427748,4.412872,-0.01487589,33683,20487,1.013514,2.213874,-1.20036,,1
31,61,FB,5.085153,5.581762,0.4966092,26631,16669,2.691714,2.5425765,0.1491375,,1
31,62,FB,7.723095,7.944191,0.221096,45324,21119,4.6056161,3.8615475,0.7440686,,1
31,63,FB,4.152805,6.384902,2.232097,28056,17540,3.5355675,2.0764025,1.459165,,1
31,64,FB,5.838206,5.036428,-0.8017778,30358,16612,2.919103,2.919103,-0,,1
31,65,FB,6.32899,5.223783,-1.105207,28480,17123,2.3056799,3.164495,-0.8588151,,1
31,66,FB,6.476168,5.877876,-0.5982914,28963,16327,2.4869525,3.238084,-0.7511315,,1
31,67,FB,4.260837,4.704154,0.4433174,21349,9891,2.2976698,2.1304185,0.1672513,,1
31,68,FB,6.894694,5.408637,-1.486057,32187,19229,2.149572,3.447347,-1.297775,,1
31,69,FB,2.574588,3.673429,1.098841,19781,13316,2.29511,1.287294,1.007816,,1
31,70,FB,2.623759,4.094018,1.470259,23390,11789,2.259784,1.3118795,0.9479045,,1
31,71,FB,2.183928,3.079735,0.8958066,23961,13567,2.535131,1.091964,1.443167,,1
31,72,FB,5.394115,5.197204,-0.1969113,28685,15236,2.5376973,2.6970575,-0.1593602,,1
31,73,FB,2.31479,2.601586,0.2867966,19455,13397,1.157395,1.157395,0,,1
31,74,FB,4.846404,4.036206,-0.8101978,26889,16155,1.6478999,2.423202,-0.7753021,,1
31,75,FB,2.457879,2.860639,0.4027603,23972,15104,1.2289395,1.2289395,0,,1
31,76,FB,7.533809,7.806474,0.272665,31085,17653,5.1140625,3.7669045,1.347158,,1
31,77,FB,7.234138,6.944004,-0.2901344,33718,17752,3.3350863,3.617069,-0.2819827,,1
31,78,FB,5.362523,4.842257,-0.5202661,26186,12999,2.1057486,2.6812615,-0.5755129,,1
31,79,FB,5.087464,4.174201,-0.9132628,15533,8457,2.0454453,2.543732,-0.4982867,,1
31,80,FB,2.888223,4.960587,2.072364,19726,13011,2.5738055,1.4441115,1.129694,,1
31,81,FB,4.477053,4.88969,0.4126372,21802,12757,2.18653647,2.2385265,-0.05199003,,1
31,82,FB,3.057918,2.389562,-0.6683559,19861,12856,0.236043,1.528959,-1.292916,,1
31,83,FB,6.042214,5.969206,-0.07300806,30698,17788,2.878702,3.021107,-0.142405,,1
31,84,FB,6.49489,5.814211,-0.6806793,31046,18764,2.6297149,3.247445,-0.6177301,,1
31,85,FB,4.814545,4.656167,-0.1583786,22713,14577,0.9777645,2.4072725,-1.429508,,1
31,86,FB,6.329777,5.705203,-0.6245737,30830,17008,1.9156085,3.1648885,-1.24928,,1
31,87,FB,3.607322,4.088282,0.4809594,19775,11389,1.3902007,1.803661,-0.4134603,,1
31,88,FB,6.717617,7.717611,0.9999943,31907,19740,4.6233035,3.3588085,1.264495,,1
31,89,FB,5.207431,4.532368,-0.6750631,20369,11857,1.7341745,2.6037155,-0.869541,,1
31,90,FB,7.132559,7.875721,0.7431612,33756,19290,4.8722315,3.5662795,1.305952,,1
31,91,FB,7.411109,8.477498,1.066389,29220,16287,4.6086328,3.7055545,0.9030783,,1
31,92,FB,4.455464,3.43713,-1.018334,23072,14855,0.91964,2.227732,-1.308092,,1
31,93,FB,5.656303,7.055166,1.398862,28060,16233,3.4679132,2.8281515,0.6397617,,1
31,94,FB,3.802286,3.461718,-0.3405678,19578,10821,1.1155805,1.901143,-0.7855625,,1
31,95,FB,3.653005,4.443354,0.7903485,20328,11447,2.3774349,1.8265025,0.5509324,,1
31,96,FB,2.353647,3.686882,1.333234,19273,14500,1.6980757,1.1768235,0.5212522,,1
31,97,FB,3.741631,3.56798,-0.1736505,18858,10223,1.8708155,1.8708155,0,,1
31,98,FB,4.928412,5.15762,0.2292075,24050,14533,2.2020502,2.464206,-0.2621558,,1
31,99,FB,7.667811,8.055106,0.3872952,32238,17397,4.3238604,3.8339055,0.4899549,,1
31,100,FB,2.315568,2.942357,0.6267889,12489,7607,1.5980235,1.157784,0.4402395,,1
31,101,FB,2.981998,3.196677,0.2146785,19323,13621,1.304831,1.490999,-0.186168,,1
31,102,FB,4.626318,4.510374,-0.1159439,21046,13699,1.5208946,2.313159,-0.7922644,,1
31,103,FB,2.496928,3.505436,1.008509,17858,11191,1.9725555,1.248464,0.7240915,,1
31,104,FB,5.357889,4.717653,-0.6402354,23739,15099,1.737251,2.6789445,-0.9416935,,1
31,105,FB,6.411203,6.442211,0.03100777,33152,18993,3.8839095,3.2056015,0.678308,,1
31,106,FB,6.787227,5.97107,-0.8161569,31975,18532,2.2469725,3.3936135,-1.146641,,1
31,107,FB,6.915446,5.956405,-0.9590411,39285,24808,1.968083,3.457723,-1.48964,,1
31,108,FB,5.023028,4.679234,-0.3437939,26126,15968,1.272433,2.511514,-1.239081,,1
31,109,FB,7.674526,8.749617,1.07509,36951,22727,5.133256,3.837263,1.295993,,1
31,110,FB,4.065275,4.370479,0.3052039,21078,12666,1.7852894,2.0326375,-0.2473481,,1
31,111,FB,6.614069,6.760633,0.146564,25649,14810,3.118779,3.3070345,-0.1882555,,1
31,112,FB,5.147176,5.305338,0.1581616,21463,11263,2.63292156,2.573588,0.05933356,,1
31,113,FB,2.212886,1.623831,-0.5890547,18459,13736,-0.315709,1.106443,-1.422152,,1
31,114,FB,6.979304,7.671906,0.6926022,28009,16011,4.457825,3.489652,0.968173,,1
31,115,FB,3.002187,3.744325,0.7421379,17609,10707,1.8194922,1.5010935,0.3183987,,1
31,116,FB,6.948271,6.894419,-0.05385256,26081,14277,2.3864605,3.4741355,-1.087675,,1
31,117,FB,7.875112,8.608985,0.7338734,28466,15218,4.5714435,3.937556,0.6338875,,1
31,118,FB,4.555441,5.637441,1.081999,21103,12918,3.2267597,2.2777205,0.9490392,,1
31,119,FB,5.062886,6.242002,1.179115,23844,15543,3.3718961,2.531443,0.8404531,,1
31,120,FB,3.361505,4.113352,0.7518473,16843,8763,1.6807525,1.6807525,0,,1
31,121,FB,6.909388,7.810932,0.9015446,26949,16463,4.75314,3.454694,1.298446,,1
31,122,FB,4.143972,5.453418,1.309445,24884,15653,3.199364,2.071986,1.127378,,1
31,123,FB,4.444642,5.897648,1.453007,24426,14575,2.6158995,2.222321,0.3935785,,1
31,124,FB,4.285402,5.717636,1.432234,19385,11994,3.1175363,2.142701,0.9748353,,1
31,125,FB,2.025205,2.00538,-0.01982474,16379,9280,0.2179209,1.0126025,-0.7946816,,1
31,126,FB,3.894564,4.318959,0.4243946,18605,11769,1.947282,1.947282,-0,,1
31,127,FB,6.065011,5.965778,-0.09923267,20176,11996,2.6760061,3.0325055,-0.3564994,,1
31,128,FB,4.219616,4.280805,0.0611887,15217,8908,2.109808,2.109808,0,,1
31,129,FB,5.851982,6.494038,0.642056,20220,11235,3.2748124,2.925991,0.3488214,,1
31,130,FB,5.309767,5.363944,0.05417728,16895,8264,2.6548835,2.6548835,0,,1
31,131,FB,7.21061,8.493867,1.283257,20373,11344,4.858426,3.605305,1.253121,,1
31,132,FB,3.872065,3.349729,-0.522336,14131,8883,0.8350035,1.9360325,-1.101029,,1
31,133,FB,2.176459,3.693217,1.516757,10307,6474,2.1887325,1.0882295,1.100503,,1
31,134,FB,2.686513,2.410163,-0.27635,12162,7803,0.4112976,1.3432565,-0.9319589,,1
31,135,FB,5.031011,4.257545,-0.7734652,13968,7265,1.6703336,2.5155055,-0.8451719,,1
31,136,FB,7.789858,8.549528,0.7596703,21966,11709,5.065942,3.894929,1.171013,,1
31,137,FB,2.65224,4.237718,1.585477,10955,7212,2.805839,1.32612,1.479719,,1
31,138,FB,3.751103,4.139167,0.3880634,11280,6503,2.5066659,1.8755515,0.6311144,,1
31,139,FB,7.467498,8.421937,0.9544387,22189,11899,5.086467,3.733749,1.352718,,1
31,140,FB,6.827324,7.622628,0.7953033,19563,11132,4.621566,3.413662,1.207904,,1
31,141,FB,3.172094,3.512465,0.3403707,11578,6803,1.7331968,1.586047,0.1471498,,1
31,142,FB,5.238707,4.708259,-0.530448,16130,9075,1.7639899,2.6193535,-0.8553636,,1
31,143,FB,5.351973,5.141365,-0.2106085,14212,7351,2.6759865,2.6759865,-0,,1
31,144,FB,2.922763,3.364239,0.4414752,10428,5596,1.4613815,1.4613815,0,,1
31,145,FB,5.185577,5.21561,0.03003311,14564,7556,2.3194118,2.5927885,-0.2733767,,1
31,146,FB,5.945276,4.842869,-1.102407,16694,8917,1.667025,2.972638,-1.305613,,1
31,147,FB,7.348187,6.710848,-0.6373391,19027,9956,2.8106504,3.6740935,-0.8634431,,1
31,148,FB,6.809878,6.08037,-0.7295084,17965,8821,2.5462187,3.404939,-0.8587203,,1
31,149,FB,5.573443,6.47217,0.8987269,16594,9830,2.918459,2.7867215,0.1317375,,1
31,150,FB,7.079858,7.374476,0.2946186,18383,9651,3.539929,3.539929,0,,1
31,151,noFB,5.419867,0.493735,-4.926132,15622,8939,0,0,0,0,0
31,152,noFB,5.37853,0.1546557,-5.223874,11701,5118,0,0,0,0,0
31,153,noFB,4.741025,5.590902,0.8498769,18295,12476,0,0,0,0,1
31,154,noFB,3.478077,2.854876,-0.6232016,18880,8792,0,0,0,0,1
31,155,noFB,7.220283,5.367978,-1.852305,18088,9217,0,0,0,0,1
31,156,noFB,7.331333,6.449987,-0.8813457,19542,10150,0,0,0,0,1
31,157,noFB,5.078167,4.627186,-0.4509811,16164,8381,0,0,0,0,1
31,158,noFB,6.325815,5.801097,-0.5247178,17862,9260,0,0,0,0,1
31,159,noFB,2.053006,2.409805,0.3567991,8925,5567,0,0,0,0,1
32,1,noFB,4.938372,3.692787,-1.245584,23940.22,14605.25,0,0,0,0,1
32,2,noFB,5.876806,4.081447,-1.79536,19528.96,11336.83,0,0,0,0,1
32,3,noFB,7.357432,4.742667,-2.614765,29794.6,17071,0,0,0,0,1
32,4,noFB,3.219079,0.2881516,-2.930927,12051.2,5480.10000000001,0,0,0,0,0
32,5,noFB,4.915681,2.354903,-2.560778,19587.6,12939,0,0,0,0,0
32,6,noFB,7.358655,4.562977,-2.795679,29739.4,17648.3,0,0,0,0,1
32,7,noFB,3.856365,2.741269,-1.115096,14801.6,8119.29999999999,0,0,0,0,1
32,8,noFB,7.463671,4.816179,-2.647492,26571.9,13508.9,0,0,0,0,1
32,9,noFB,6.2343,4.799828,-1.434473,23944.5,13763.3,0,0,0,0,1
32,10,noFB,3.52268,2.496891,-1.025789,14131.2,7903.79999999999,0,0,0,0,1
32,11,FB,3.553513,0.1474403,-3.406073,24242.2,17864.8,1.72262332,1.7767565,-0.05413318,,0
32,12,FB,4.111415,0.2862769,-3.825138,29773.0000000001,22980.4,0.8732785,2.0557075,-1.182429,,0
32,13,FB,6.275458,3.669243,-2.606215,22016.3,10151.4,3.5495892,3.137729,0.4118602,,1
32,14,FB,3.671139,2.165439,-1.5057,13452.1000000001,7248.40000000002,0.4291035,1.8355695,-1.406466,,1
32,15,FB,3.799257,3.8887,0.08944297,15183.3999999999,7857.89999999991,3.2269775,1.8996285,1.327349,,1
32,16,FB,3.504375,3.542614,0.03823948,11656.8,6486.30000000005,2.9384925,1.7521875,1.186305,,1
32,17,FB,7.024734,4.936472,-2.088262,18397.1000000001,9073.90000000002,2.29988,3.512367,-1.212487,,1
32,18,FB,2.129969,2.409974,0.2800052,8298.10000000009,4462.20000000007,2.3104045,1.0649845,1.24542,,1
32,19,FB,4.724864,3.52203,-1.202833,12696.5,6303.40000000002,1.8262622,2.362432,-0.5361698,,1
32,20,FB,4.611597,3.307624,-1.303973,13500.5,7389.5,1.7132886,2.3057985,-0.5925099,,1
32,21,FB,2.645579,1.288055,-1.357524,7952.69999999995,3950.59999999998,0.3815344,1.3227895,-0.9412551,,0
32,22,FB,7.208152,4.697514,-2.510638,22068.1,9768.59999999998,4.4828988,3.604076,0.8788228,,1
32,23,FB,5.056757,3.677007,-1.37975,14823.2,6920.29999999993,1.4547315,2.5283785,-1.073647,,1
32,24,FB,7.731328,6.924839,-0.8064895,23459.1000000001,11898.6000000001,4.5189984,3.865664,0.6533344,,1
32,25,FB,5.111404,5.49432,0.3829155,18247.3,11699.5,3.871887,2.555702,1.316185,,1
32,26,FB,6.459203,5.070801,-1.388402,16745.1,8284.90000000002,2.5151473,3.2296015,-0.7144542,,1
32,27,FB,6.90815,5.275563,-1.632587,22203,9827,4.3202582,3.454075,0.8661832,,1
32,28,FB,5.816267,4.964543,-0.8517237,19000,10446,2.2025581,2.9081335,-0.7055754,,1
32,29,FB,4.026442,3.46529,-0.561152,14464,8620,1.94976113,2.013221,-0.06345987,,1
32,30,FB,4.739414,3.57121,-1.168204,14243,6763,2.7867564,2.369707,0.4170494,,1
32,31,FB,2.615858,1.830729,-0.7851288,9009,4891,0.283151,1.307929,-1.024778,,1
32,32,FB,4.615399,3.415023,-1.200376,13847,6910,2.4645227,2.3076995,0.1568232,,1
32,33,FB,6.836069,5.525187,-1.310882,20499,9590,4.7499525,3.4180345,1.331918,,1
32,34,FB,7.425093,6.199864,-1.225229,23540,11021,3.8814675,3.7125465,0.168921,,1
32,35,FB,7.617265,5.983515,-1.63375,20248,10211,3.8086325,3.8086325,-0,,1
32,36,FB,6.422859,5.210779,-1.21208,18254,9634,2.1181565,3.2114295,-1.093273,,1
32,37,FB,5.704823,4.876482,-0.8283401,16058,8211,2.5776758,2.8524115,-0.2747357,,1
32,38,FB,4.533138,3.598171,-0.9349668,12741,6320,2.8670415,2.266569,0.6004725,,1
32,39,FB,3.637308,2.598187,-1.039121,10600,5485,0.381028,1.818654,-1.437626,,1
32,40,FB,3.445834,2.708337,-0.7374973,9599,4953,1.77930442,1.722917,0.05638742,,1
32,41,FB,5.632722,4.267004,-1.365718,18714,9534,1.328827,2.816361,-1.487534,,1
32,42,FB,6.931236,5.687751,-1.243485,19250,9201,3.5930639,3.465618,0.1274459,,1
32,43,FB,7.758892,5.258387,-2.500504,19938,9124,2.499582,3.879446,-1.379864,,1
32,44,FB,3.887735,3.268416,-0.6193187,12481,6516,1.5356026,1.9438675,-0.4082649,,1
32,45,FB,4.199795,3.503901,-0.6958938,12123,6291,2.6632169,2.0998975,0.5633194,,1
32,46,FB,4.73399,3.965931,-0.7680595,13645,7131,3.731301,2.366995,1.364306,,1
32,47,FB,5.391873,4.197672,-1.194201,19297,10161,1.5080645,2.6959365,-1.187872,,1
32,48,FB,5.877956,5.688717,-0.1892385,18838,10473,2.938978,2.938978,0,,1
32,49,FB,3.95885,3.727962,-0.2308881,12596,6470,2.6599441,1.979425,0.6805191,,1
32,50,FB,2.573048,2.06902,-0.5040278,9723,5298,0.7709107,1.286524,-0.5156133,,1
32,51,FB,7.206203,5.270854,-1.935349,19929,8733,4.2299802,3.6031015,0.6268787,,1
32,52,FB,5.950152,5.903423,-0.04672861,17545,9087,3.752948,2.975076,0.777872,,1
32,53,FB,2.854472,2.036108,-0.8183637,8617,4314,0.8516422,1.427236,-0.5755938,,1
32,54,FB,5.857581,3.559773,-2.297807,15117,6496,1.6779135,2.9287905,-1.250877,,1
32,55,FB,7.136357,5.310577,-1.825779,20196,9749,2.5694054,3.5681785,-0.9987731,,1
32,56,FB,3.654841,3.305863,-0.3489778,10586,5441,2.505831,1.8274205,0.6784105,,1
32,57,FB,6.333487,5.437712,-0.8957744,15803,7713,2.9460959,3.1667435,-0.2206476,,1
32,58,FB,3.206249,2.41097,-0.7952783,7844,3668,2.7530525,1.6031245,1.149928,,1
32,59,FB,4.196996,3.556103,-0.6408927,11502,5767,2.098498,2.098498,-0,,1
32,60,FB,7.819793,5.844749,-1.975044,17821,7895,2.9576269,3.9098965,-0.9522696,,1
32,61,FB,4.437663,3.636889,-0.8007741,11529,5748,3.0581823,2.2188315,0.8393508,,1
32,62,FB,5.618674,4.656543,-0.9621315,17328,9656,2.809337,2.809337,-0,,1
32,63,FB,3.009525,3.023392,0.01386738,8945,4876,1.7811304,1.5047625,0.2763679,,1
32,64,FB,2.694137,1.502078,-1.192059,8338,4334,0.1121895,1.3470685,-1.234879,,1
32,65,FB,2.181855,1.750367,-0.4314883,8438,5033,0.2650775,1.0909275,-0.82585,,1
32,66,FB,2.200602,2.506221,0.3056188,8403,4799,1.100301,1.100301,-0,,1
32,67,FB,2.182404,1.913897,-0.2685068,7553,4345,0.2712447,1.091202,-0.8199573,,1
32,68,FB,7.453939,6.446028,-1.007911,20428,9793,3.7269695,3.7269695,-0,,1
32,69,FB,4.081048,3.395141,-0.6859074,11603,5969,0.700929,2.040524,-1.339595,,1
32,70,FB,5.398878,4.070691,-1.328187,13622,6952,1.448056,2.699439,-1.251383,,1
32,71,FB,5.435815,4.211252,-1.224564,13166,6166,2.7179075,2.7179075,-0,,1
32,72,FB,4.158957,3.844469,-0.3144877,12598,6405,2.0794785,2.0794785,0,,1
32,73,FB,4.632646,4.647815,0.01516867,13737,7335,3.1613003,2.316323,0.8449773,,1
32,74,FB,3.137783,3.232687,0.09490418,10613,6111,2.2215357,1.5688915,0.6526442,,1
32,75,FB,4.347911,4.090943,-0.2569685,11781,6101,2.3920267,2.1739555,0.2180712,,1
32,76,FB,4.773835,4.588397,-0.1854382,13907,7765,2.30950776,2.3869175,-0.07740974,,1
32,77,FB,5.707705,5.323862,-0.3838439,15648,8583,2.4685595,2.8538525,-0.385293,,1
32,78,FB,2.099957,2.147238,0.04728127,7876,4616,0.6515286,1.0499785,-0.3984499,,1
32,79,FB,6.425411,5.433486,-0.9919248,15268,7442,3.2127055,3.2127055,-0,,1
32,80,FB,2.148157,1.837988,-0.3101693,6201,3088,1.16000408,1.0740785,0.08592558,,1
32,81,FB,4.817605,4.272374,-0.5452313,109904,8458,1.8694529,2.4088025,-0.5393496,,1
32,82,FB,3.862997,2.7145,-1.148497,10429,5027,0.8223995,1.9314985,-1.109099,,1
32,83,FB,5.925393,5.138539,-0.7868538,14437,7418,4.1406625,2.9626965,1.177966,,1
32,84,FB,5.225168,4.602883,-0.6222844,12688,6170,3.843994,2.612584,1.23141,,1
32,85,FB,5.29115,5.307889,0.01673937,14683,8032,3.0969126,2.645575,0.4513376,,1
32,86,FB,6.716462,5.932732,-0.78373,17766,9184,4.2460028,3.358231,0.8877718,,1
32,87,FB,5.00276,3.859359,-1.143401,12092,5911,2.6148801,2.50138,0.1135001,,1
32,88,FB,6.350031,5.002171,-1.34786,16695,7929,3.4216705,3.1750155,0.246655,,1
32,89,FB,3.241266,2.905265,-0.3360009,9586,5010,0.9847071,1.620633,-0.6359259,,1
32,90,FB,2.379557,1.598897,-0.7806593,7004,3171,0.4585469,1.1897785,-0.7312316,,1
32,91,FB,2.0369,2.414704,0.3778045,8094,4829,1.07085154,1.01845,0.05240154,,1
32,92,FB,3.551479,3.923046,0.3715672,11225,6195,2.0194627,1.7757395,0.2437232,,1
32,93,FB,5.173544,4.898584,-0.2749605,12641,6493,2.586772,2.586772,-0,,1
32,94,FB,5.417985,4.233377,-1.184608,14048,7203,1.9859105,2.7089925,-0.723082,,1
32,95,FB,7.027623,5.935945,-1.091678,16424,7741,2.8830766,3.5138115,-0.6307349,,1
32,96,FB,5.100523,4.567617,-0.5329056,13169,7033,2.5502615,2.5502615,0,,1
32,97,FB,4.618275,4.332529,-0.2857461,12374,6266,2.40532676,2.3091375,0.09618926,,1
32,98,FB,3.89716,3.280821,-0.6163392,10686,5521,1.0428307,1.94858,-0.9057493,,1
32,99,FB,5.33839,4.723729,-0.6146612,14264,7047,2.669195,2.669195,-0,,1
32,100,FB,4.39766,4.095684,-0.3019767,11608,6070,3.0000094,2.19883,0.8011794,,1
32,101,FB,7.098791,6.24079,-0.8580008,18253,9538,4.2248443,3.5493955,0.6754488,,1
32,102,FB,6.439648,5.462775,-0.9768729,18862,9694,2.019039,3.219824,-1.200785,,1
32,103,FB,4.358565,3.635174,-0.7233915,10798,5308,2.10702856,2.1792825,-0.07225394,,1
32,104,FB,2.979539,2.727293,-0.2522457,9414,5181,0.6875977,1.4897695,-0.8021718,,1
32,105,FB,6.475129,5.410724,-1.064405,15522,7595,4.4925785,3.2375645,1.255014,,1
32,106,FB,7.391351,6.538029,-0.853322,17189,7908,4.9014935,3.6956755,1.205818,,1
32,107,FB,2.435641,2.504927,0.06928539,7663,4073,1.29027209,1.2178205,0.07245159,,1
32,108,FB,2.494634,2.072105,-0.422529,7985,4047,0.7661824,1.247317,-0.4811346,,1
32,109,FB,2.236623,3.445064,1.208441,8678,4993,2.5290855,1.1183115,1.410774,,1
32,110,FB,5.138565,4.958484,-0.1800809,14613,7657,2.9640777,2.5692825,0.3947952,,1
32,111,FB,3.81612,3.598747,-0.2173722,10770,5544,1.90806,1.90806,0,,1
32,112,FB,2.398969,2.660939,0.2619708,8312,4665,1.1994845,1.1994845,-0,,1
32,113,FB,5.040724,4.254657,-0.7860675,12753,6201,1.8824712,2.520362,-0.6378908,,1
32,114,FB,6.709392,7.144325,0.4349337,20016,11241,4.358132,3.354696,1.003436,,1
32,115,FB,5.019178,4.24928,-0.7698979,12660,6042,2.509589,2.509589,0,,1
32,116,FB,5.006448,4.110393,-0.8960552,13965,7297,1.157877,2.503224,-1.345347,,1
32,117,FB,3.443298,3.581849,0.1385508,11230,6015,2.4699665,1.721649,0.7483175,,1
32,118,FB,6.611533,5.526281,-1.085251,16902,8608,1.9134325,3.3057665,-1.392334,,1
32,119,FB,6.952505,6.192226,-0.7602787,17236,8189,3.4762525,3.4762525,0,,1
32,120,FB,3.212604,2.395229,-0.8173749,7905,3692,1.8887717,1.606302,0.2824697,,1
32,121,FB,5.897316,4.872038,-1.025278,15332,7487,1.607738,2.948658,-1.34092,,1
32,122,FB,6.332193,4.883327,-1.448866,14333,6197,3.6267948,3.1660965,0.4606983,,1
32,123,FB,4.849952,2.941781,-1.908171,10716,4844,2.9177525,2.424976,0.4927765,,1
32,124,FB,3.523024,3.967886,0.4448626,10945,6063,2.455698,1.761512,0.694186,,1
32,125,FB,4.440129,3.616105,-0.8240242,11080,5224,2.9235073,2.2200645,0.7034428,,1
32,126,FB,6.390673,6.153575,-0.2370977,16657,8168,4.2799925,3.1953365,1.084656,,1
32,127,FB,2.975957,2.654925,-0.321032,8198,3781,1.58081202,1.4879785,0.09283352,,1
32,128,FB,3.543926,3.030453,-0.513473,9685,4986,1.1128687,1.771963,-0.6590943,,1
32,129,FB,5.732035,5.617725,-0.1143103,14826,7694,2.8660175,2.8660175,-0,,1
32,130,FB,5.629812,4.654098,-0.9757142,14351,6793,4.16972,2.814906,1.354814,,1
32,131,FB,7.374496,6.06437,-1.310126,18186,8326,4.4054158,3.687248,0.7181678,,1
32,132,FB,2.568339,2.295334,-0.2730045,8033,3802,1.2841695,1.2841695,-0,,1
32,133,FB,2.063425,1.865959,-0.1974652,6632,3551,0.3616533,1.0317125,-0.6700592,,1
32,134,FB,7.032932,5.999014,-1.033917,16725,8067,4.665657,3.516466,1.149191,,1
32,135,FB,2.769306,2.083091,-0.6862147,7018,3090,2.1264208,1.384653,0.7417678,,1
32,136,FB,2.955928,2.020596,-0.9353321,8332,3770,1.477964,1.477964,-0,,1
32,137,FB,4.321464,4.105712,-0.2157521,12842,6550,2.6569645,2.160732,0.4962325,,1
32,138,FB,5.204398,3.477236,-1.727162,13178,5894,2.0993694,2.602199,-0.5028296,,1
32,139,FB,6.750087,5.106513,-1.643575,16071,7228,3.7386528,3.3750435,0.3636093,,1
32,140,FB,3.767358,4.020807,0.253449,11192,5990,2.1692768,1.883679,0.2855978,,1
32,141,FB,5.856826,4.962824,-0.894002,14518,7187,2.3009678,2.928413,-0.6274452,,1
32,142,FB,4.62486,4.271153,-0.3537068,13065,6886,1.8403859,2.31243,-0.4720441,,1
32,143,FB,3.406319,3.074649,-0.33167,10100,5201,1.7031595,1.7031595,-0,,1
32,144,FB,3.177335,3.665573,0.4882379,10285,5550,2.6705145,1.5886675,1.081847,,1
32,145,FB,4.408696,4.393413,-0.01528311,11935,6686,3.390935,2.204348,1.186587,,1
32,146,FB,5.835607,5.994168,0.1585617,17665,9320,3.6702997,2.9178035,0.7524962,,1
32,147,FB,2.681943,2.277708,-0.4042346,8076,4073,0.5693626,1.3409715,-0.7716089,,1
32,148,FB,4.345223,2.881878,-1.463345,10437,4790,1.583768,2.1726115,-0.5888435,,1
32,149,FB,2.512972,2.886925,0.3739538,9749,5415,1.6319383,1.256486,0.3754523,,1
32,150,FB,3.195702,2.893461,-0.3022404,9294,4726,1.0967024,1.597851,-0.5011486,,1
32,151,noFB,2.06505,2.020347,-0.04470301,7358,4246,0,0,0,0,1
32,152,noFB,6.686725,4.110785,-2.575941,16783,7976,0,0,0,0,1
32,153,noFB,7.57379,5.21064,-2.36315,21091,11566,0,0,0,0,1
32,154,noFB,2.990445,1.859241,-1.131204,8563,4251,0,0,0,0,1
32,155,noFB,3.73412,3.604004,-0.1301165,12733,7511,0,0,0,0,1
32,156,noFB,4.122699,3.159062,-0.9636369,11206,5647,0,0,0,0,1
32,157,noFB,5.567459,4.307079,-1.260379,13647,6498,0,0,0,0,1
32,158,noFB,6.139038,3.986755,-2.152283,14929,6913,0,0,0,0,1
32,159,noFB,3.406776,3.134983,-0.2717938,9658,5079,0,0,0,0,1
33,1,noFB,6.966701,5.778125,-1.188576,24154.59,13699.4,0,0,0,0,1
33,2,noFB,4.411525,4.915984,0.5044584,18610,12352.6,0,0,0,0,1
33,3,noFB,5.595443,5.057355,-0.5380878,17941.6,10268.2,0,0,0,0,1
33,4,noFB,6.830481,7.189966,0.3594851,23388.6,13366.7,0,0,0,0,1
33,5,noFB,5.598537,4.379561,-1.218976,15234.2,8045.40000000002,0,0,0,0,1
33,6,noFB,6.544918,6.029225,-0.5156932,18889.9,10319.2,0,0,0,0,1
33,7,noFB,5.158711,4.255634,-0.9030766,14332.6,7565.5,0,0,0,0,1
33,8,noFB,6.242079,5.578479,-0.6636,18111.1000000001,10086.3,0,0,0,0,1
33,9,noFB,5.577785,4.927445,-0.6503396,16706.3,8413.5,0,0,0,0,1
33,10,noFB,6.112811,6.21261,0.09979963,19150.1,11191.1,0,0,0,0,1
33,11,FB,6.38323,3.784107,-2.599123,20167.6,12242.5,3.6463781,3.191615,0.4547631,,1
33,12,FB,5.853716,4.972152,-0.8815637,16167.2000000001,8437.70000000007,3.1701847,2.926858,0.2433267,,1
33,13,FB,3.820799,3.081188,-0.7396114,11407.1000000001,5793,1.9103995,1.9103995,0,,1
33,14,FB,6.434842,4.894205,-1.540637,15872.2000000001,7868.09999999998,3.8364722,3.217421,0.6190512,,1
33,15,FB,7.655933,7.160777,-0.4951563,18801.6000000001,9676.30000000005,4.9609315,3.8279665,1.132965,,1
33,16,FB,2.072121,1.835289,-0.2368327,7576.40000000002,3993.59999999998,1.0360605,1.0360605,0,,1
33,17,FB,4.945781,4.446232,-0.4995494,13190.7000000001,6824.20000000007,1.6775523,2.4728905,-0.7953382,,1
33,18,FB,2.265714,2.491082,0.2253687,8895.30000000005,5218.80000000005,2.30414,1.132857,1.171283,,1
33,19,FB,6.535135,5.368922,-1.166213,17081.1,8946.09999999998,2.418322,3.2675675,-0.8492455,,1
33,20,FB,7.23526,7.500534,0.265274,18255.1,9474.09999999998,4.911493,3.61763,1.293863,,1
